site_id	device_id	cookie_id	data_installed	channel	source	medium	campaign	platform	country	area	city	ip	device_brand	device_model	os_version	is_his_install	day1_time	day1_pv	day1_is_reg	day1_cart_num	day1_search_num	day1_event_num	day1_detail_num	day1_prod_num	day1_cat1_num	day1_order_num	day1_order_value	day2_time	day2_pv	day2_is_reg	day2_cart_num	day2_search_num	day2_event_num	day2_detail_num	day2_prod_num	day2_cat1_num	day2_order_num	day2_order_value	day3_time	day3_pv	day3_is_reg	day3_cart_num	day3_search_num	day3_event_num	day3_detail_num	day3_prod_num	day3_cat1_num	day3_order_num	day3_order_value	day4_time	day4_pv	day4_is_reg	day4_cart_num	day4_search_num	day4_event_num	day4_detail_num	day4_prod_num	day4_cat1_num	day4_order_num	day4_order_value	day5_time	day5_pv	day5_is_reg	day5_cart_num	day5_search_num	day5_event_num	day5_detail_num	day5_prod_num	day5_cat1_num	day5_order_num	day5_order_value	day6_time	day6_pv	day6_is_reg	day6_cart_num	day6_search_num	day6_event_num	day6_detail_num	day6_prod_num	day6_cat1_num	day6_order_num	day6_order_value	day7_time	day7_pv	day7_is_reg	day7_cart_num	day7_search_num	day7_event_num	day7_detail_num	day7_prod_num	day7_cat1_num	day7_order_num	day7_order_value	day1_3_time	day1_3_pv	day1_3_is_reg	day1_3_cart_num	day1_3_search_num	day1_3_event_num	day1_3_detail_num	day1_3_prod_num	day1_3_cat1_num	day1_3_order_num	day1_3_order_value	day5_7_time	day5_7_pv	day5_7_is_reg	day5_7_cart_num	day5_7_search_num	day5_7_event_num	day5_7_detail_num	day5_7_prod_num	day5_7_cat1_num	day5_7_order_num	day5_7_order_value	purchased_in_8_14	active_in_8_14	activity_half_reduced_8_14	purchased_in_8_90	active_in_84_90
600	ec056a4c-ec59-4e42-94b3-2a2124de1060	0020f329-3017-4e76-ba9b-1ca055f41440	20180505	DSP 代投	cheetahmobile_int	CPI	c=id_2258_10469_11870_CB4SC3BzT29JNEFhZW5B	android	SA	GCC1	Al-Jubayl	37.126.124.74	samsung	SAMSUNG-SM-G925A	6.0.1	0	46.0	8	0	0	0	8	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	46.0	8	0	0	0	8	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	3ec01977-456f-47b2-9b14-1f4b436fa254	002b48c7-c941-49cb-8a46-cf56d60e770e	20180605	Google 手动	googleadwords_int	CPI	1384865213_app_gcc_android_ramadan1_uac_0504	android	OM	GCC1	Bawshar	141.105.174.176	HUAWEI	LDN-L21	8.0.0	0	104.0	15	0	0	0	21	3	2	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	104.0	15	0	0	0	21	3	2	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	f01925cc-4079-44dc-a70c-cbd5627fdf86	003d501e-95e7-4dfe-8be9-739d6dd13a57	20180503	snapchat	snapchat_int	CPI	app_snap_sa_android_female_tps_display_cpi_0417	android	SA	GCC1	Sabya	5.246.50.232	HUAWEI	RNE-L21	7.0	0	433.0	36	0	0	0	76	7	6	3	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	1122.0	36	0	3	0	74	20	12	3	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	4660.0	151	0	5	3	191	41	25	7	0	0.0	1555.0	72	0	3	0	150	27	17	3	0	0.0	4660.0	151	0	5	3	191	41	25	7	0	0.0	0	1	0	0	0
600	f7befd7d-196d-45b4-ab05-45015b3a323d	0042698a-9ced-405a-bdb1-6ff3f8a5cf03	20180605	Media Buy 代投	Facebook Ads	CPI	unitymob_jollymb_gcc_android_male_180316	android	KW	GCC2	Jalib Ash Shuyukh	188.236.205.180	Huawei	HUAWEI P7-L10	4.4.2	0	4.0	2	0	0	0	2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	4.0	2	0	0	0	2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	93B05CF6-B769-47B4-9C11-08D25402F835	00439051-FB08-447B-93D4-4F71F32B92D3	20180408	DSP 代投	taptica_int	CPI	2232988_9dfd703e	ios	SA	GCC1	Jiddah	37.242.237.160	0	0	11.1.2	1	658.3763582706488	55	0	2	0	251	11	10	2	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	658.3763582706488	55	0	2	0	251	11	10	2	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	c4e7ee56-272d-402d-a450-f74149f0b27f	0052d94f-eefc-41cc-a933-a7e98b596d22	20180428	Google 手动	googleadwords_int	CPI	1341628724_app_gcc_android_male_uac2_0404	android	SA	GCC1	Riyadh	93.168.35.149	samsung	SM-G925F	7.0	0	205.0	17	0	0	2	21	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	48.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	205.0	17	0	0	2	21	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	1	1	0	0
600	62d7bb92-7ffa-4e89-bc18-116dee00e591	0074f1ec-618d-424f-834b-3c50c3863353	20180610	Media Buy 代投	FBMagic	CPI	YM_ZT_android_SA_3C	android	SA	GCC1	Rabigh	95.187.164.50	Lenovo	Lenovo TB-X103F	6.0.1	0	5.0	2	0	0	0	5	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	5.0	2	0	0	0	5	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	8ef74cb2-bff5-4b9b-be1d-b6bcf52559bc	007fc00f-4844-4d77-9525-d384b7603e29	20180508	Facebook 智能	Facebook Ads	CPI	appauto_2526_audience_network_JO_male_android_Android_Smartphone_age18-65_interest_landingpage_28_Carousel_20180421_110202_plan-66_detail-387_cpi_new_image	android	JO	GCC1	Tela' Al Ali	46.32.123.79	samsung	SM-N900	5.0	0	2012.0	49	1	1	0	50	6	3	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	2012.0	49	1	1	0	50	6	3	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	5A75BF37-B8A0-421C-9579-376227A5BAC1	00897F43-C0F0-40AC-B611-7BC6C0B4C7EC	20180416	other	unknow_int	CPI	1	ios	SA	GCC1	Ad Dammam	93.169.51.102	0	0	11.2.6	1	149.494978666305	6	0	0	2	14	1	1	1	0	0.0	12871.021421432475	759	1	25	48	1266	339	243	22	1	244.17	78.04476714134134	20	0	0	0	51	0	0	0	0	0.0	180.80737566947863	17	0	0	0	12	3	3	2	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	985.8932602405533	133	0	0	0	248	14	10	7	0	0.0	599.4923670291894	55	0	0	0	117	6	6	5	0	0.0	13098.561167240123	785	1	25	50	1331	340	243	22	1	244.17	1585.3856272697426	188	0	0	0	365	20	15	9	0	0.0	0	1	1	0	0
600	24830053-bb97-4a60-b4be-2493a5507af5	0092b403-335e-48f9-bd30-f139a66c7553	20180505	Google 手动	googleadwords_int	CPI	1050978842_app_gcc_android_sale_ar_uac_0201	android	QA	GCC2	Al Wakrah	78.100.219.13	Lava	iris 820	6.0	0	4.0	2	0	0	0	2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	4.0	2	0	0	0	2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	69f510c8-d58a-4f1e-9340-7b870f6fafbf	00e3cb43-a406-4aaa-a214-bd3530de4f49	20180420	Google 手动	googleadwords_int	CPI	1351335311_app_gcc_android_anniversary_uac_0413	android	OM	GCC1	Al Amarat	82.178.53.130	samsung	SM-G920F	7.0	0	2.0	2	0	0	0	2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	2.0	2	0	0	0	2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	d4c1599c-ba86-4105-92d5-e88a3fd55373	00e81501-e892-4282-bc4e-b1288aba7b42	20180508	Google 手动	googleadwords_int	CPI	1345222061_app_gcc_android_display_ar_uac_0408	android	SA	GCC1	Riyadh	95.218.135.225	HUAWEI	BLA-L29	8.0.0	0	19.0	7	0	0	0	4	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	19.0	7	0	0	0	4	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	1	0	0	0
600	3b9b9347-3282-4fb4-ab1c-cb1f19d06c92	00f2d81a-2b68-4955-b286-a9cc5390151d	20180511	Media Buy 代投	FBMagic	CPI	YM_ZT_android_SA_Image_Bedding	android	SA	GCC1	Yanbu	51.36.91.187	samsung	SM-J510F	7.1.1	0	194.0	8	1	0	0	19	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	194.0	8	1	0	0	19	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	212171C3-9D74-4071-BFC3-986C8899A9CC	01299F28-7409-4E01-BAC1-2C4A258EA068	20180405	Google 手动	googleadwords_int	CPI	1037189670_app_gcc_ios_display_female_uac_0112	ios	SA	GCC1	Mecca	95.186.76.227	0	0	11.2.5	1	766.4040465354913	47	0	0	0	92	15	10	2	0	0.0	46.500883340835685	9	0	0	0	22	1	1	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	1.9210178852081001	2	0	0	0	3	0	0	0	0	0.0	812.904929876327	56	0	0	0	114	16	11	3	0	0.0	1.9210178852081001	2	0	0	0	3	0	0	0	0	0.0	0	0	1	0	0
600	C53F0BE6-CA02-4047-BBE2-0952E904D4F2	013BEF2F-332E-4B38-9936-AF981496C6EB	20180514	DSP 代投	applovin_int	CPI	JollyChic_iOS_CPI_0308_kw_b1e5a3964a96c019e7eeed7b18262c50	ios	KW	GCC2	Al Ahmadi	188.71.213.221	0	0	10.2.1	0	0.0	1	0	0	0	1	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	1	0	0	0	1	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	572a44d0-47d3-425b-b515-b93a9a70a324	0141ff2e-4285-4841-b8cd-306de46d3fc9	20180521	Facebook 智能	Facebook Ads	CPI	appauto_2526_audience_network_JO_male_android_Android_Smartphone_age18-65_interest_landingpage_28_Single-Image_20180520_110134_plan-67_detail-393_cpi_new_image	android	JO	GCC1	Al Rawabi	212.34.22.195	HUAWEI	CAM-L21	6.0	0	689.0	14	0	0	0	13	1	1	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	118.0	26	0	0	0	46	1	1	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	689.0	14	0	0	0	13	1	1	1	0	0.0	118.0	26	0	0	0	46	1	1	1	0	0.0	0	0	1	0	0
600	314b4958-1c98-478e-ac59-4e471805e056	015ecfea-710b-4ad7-8d3b-b517ab4182b7	20180513	Brand advertising	googleadwords_int	CPI	Branding Ads_AN_Jason_Other_180509	android	JO	GCC1	Zarka Central	46.32.124.189	HUAWEI	BLA-L29	8.0.0	0	1.0	2	0	0	0	2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	52.0	5	0	0	0	14	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	53.0	7	0	0	0	16	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	02D55DEF-C0B2-4785-976F-7B595C8E0C79	01AC7326-FD61-4CB8-89DF-D48B00FED47B	20180508	snapchat	snapchat_int	CPI	app_snap_sa_ios_female_wh_areej_display_cpi_0508_10s	ios	SA	GCC1	Sabya	51.39.73.193	0	0	11.3	1	145.1992702484137	24	0	0	0	38	4	4	2	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	2.0052030086517	2	0	0	0	5	0	0	0	0	0.0	145.1992702484137	24	0	0	0	38	4	4	2	0	0.0	2.0052030086517	2	0	0	0	5	0	0	0	0	0.0	0	1	0	0	0
600	49eeac92-3134-4ad0-93d4-f0a0a3cbd240	01c36b0c-3598-4f48-88e6-c4724d869ad9	20180415	Google 手动	googleadwords_int	CPI	1050978842_app_gcc_android_sale_ar_uac_0201	android	SA	GCC1	Saihat	37.106.87.78	samsung	GT-I9300	4.3	0	107.0	3	0	0	0	2	0	0	0	0	0.0	31.0	3	0	0	0	2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	138.0	6	0	0	0	4	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	1	0	0	0
600	caf6e0c5-71f5-443e-862d-5fe799d90378	01fa0e55-4ca0-498d-8968-d174c9f4e9f4	20180416	Google 手动	googleadwords_int	CPI	1345222061_app_gcc_android_display_ar_uac_0408	android	OM	GCC1	Sur	37.40.7.196	samsung	SM-A520F	6.0.1	0	4.0	4	1	0	0	6	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	19.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	28.0	10	0	0	0	7	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	23.0	4	1	0	0	7	0	0	0	0	0.0	28.0	10	0	0	0	7	0	0	0	0	0.0	0	1	1	0	0
600	3c71b10b-e9a2-4032-910b-65497718bea1	01fd589a-d058-4af0-8bf7-f9264d14805a	20180515	再营销	criteo_int	CPI	engage_addtocart_sa_android	android	SA	GCC1	Jiddah	51.36.118.114	samsung	GT-I9060I	4.4.4	0	6337.0	209	0	11	3	647	35	26	6	0	0.0	12.0	2	0	0	0	2	1	1	1	0	0.0	166.0	18	0	0	0	23	2	1	1	0	0.0	137.0	15	0	1	0	34	3	1	1	0	0.0	4218.0	121	0	12	2	341	31	18	3	0	0.0	5149.0	156	0	19	0	695	33	21	3	0	0.0	1498.0	82	0	1	1	221	4	3	2	0	0.0	6515.0	229	0	11	3	672	38	27	7	0	0.0	10865.0	359	0	32	3	1257	68	40	3	0	0.0	0	0	1	0	0
600	063cba55-b376-4482-b4d9-4bf3ed85fdca	01ffba13-3fff-461a-a443-204cd3e782b1	20180410	Google 手动	googleadwords_int	CPI	1341628724_app_gcc_android_male_uac2_0404	android	SA	GCC1	Abqaiq	37.42.155.95	TCL	5085Q	6.0	0	1336.0	57	0	0	5	241	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	1336.0	57	0	0	5	241	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	36e5b38e-5a16-41e8-ae77-827cadd9125a	020c1f56-9256-433f-9dd9-b589f928ace7	20180424	Media Buy 代投	FBMagic	CPI	YM_ZT_android_GCC_SA_Kids&Women	android	OM	GCC1	Barka	5.21.249.74	Greentel	Greentel M9	6.0	0	89.0	11	0	0	0	15	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	89.0	11	0	0	0	15	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	8bb5b8e0-39df-4532-9b7a-81773f094e04	021845e8-95f0-4216-b9a2-0fa2bb3e940e	20180517	Google 手动	googleadwords_int	CPI	1050978842_app_gcc_android_sale_ar_uac_0201	android	QA	GCC2	Al Doha Al Jadeeda	37.186.35.61	Xiaomi	Redmi 5A	7.1.2	0	2.0	2	0	0	0	1	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	2.0	2	0	0	0	1	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	804c1e06-f281-4be2-bcfa-e1056c9bc48f	0225e523-c6a8-4969-a56e-88584c4ed2df	20180516	Facebook 智能	Facebook Ads	CPI	kahaapp_sa_android_female_cpm_180320	android	SA	GCC1	Mecca	188.55.166.46	samsung	SM-J700F	6.0.1	0	4.0	2	0	0	0	4	0	0	0	0	0.0	9.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	3.0	2	0	0	0	2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	13.0	2	0	0	0	4	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	6ecc4df7-4337-4268-a536-6587a9d1ef3b	02384af6-47a9-4fa5-9ef9-3b61d20da390	20180609	organic	Organic	None	0	android	OM	GCC1	Muttrah	5.37.148.93	samsung	SM-G935F	7.0	0	3.0	2	0	0	0	2	0	0	0	0	0.0	6.0	2	0	0	0	2	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	9.0	4	0	0	0	4	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	97657ac2-aa3b-4788-adc2-85d8a26728f3	02500d2e-d9b3-4a16-8ed5-2302693c9db2	20180604	Facebook 智能	Facebook Ads	CPI	appauto_2526_audience_network_SA_male_android_Android_Smartphone_age18-65_interest_landingpage_28_Single-Image_20180531_110038_plan-21_detail-102_cpi_new_image	android	SA	GCC1	Al-Majmaah	51.36.227.62	HUAWEI	BLA-L29	8.0.0	0	2639.0	201	1	3	2	297	18	14	9	0	0.0	1.0	1	0	0	0	1	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	1085.0	67	0	0	0	105	19	13	6	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	92.0	16	0	0	0	18	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	2640.0	202	1	3	2	298	18	14	9	0	0.0	92.0	16	0	0	0	18	0	0	0	0	0.0	0	0	1	0	0
600	364030E7-6058-4967-B03A-2362757B0EEC	026CF151-92AB-44F8-8D82-642EA162B1A6	20180517	DSP 代投	appia_int	CPI	5600_s5530667	ios	SA	GCC1	Riyadh	2.91.245.195	0	0	11.3	1	17.497719287872147	13	0	0	0	29	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	757.9472150802608	28	0	0	0	83	3	3	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	775.444934368133	41	0	0	0	112	3	3	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	1	1	0	0
600	0d0a65fd-c539-495d-8797-f2192966d7f7	027bad05-1bdd-4956-98c8-8990e97b4cbf	20180410	Media Buy 代投	Facebook Ads	CPI	LM_JOLLYMB_ANDROID_J7_AE_MALE	android	AE	GCC2	Oud Al Muteena	94.204.192.140	samsung	SM-A7000	5.0.2	0	1169.0	60	1	1	0	166	6	5	2	0	0.0	288.0	18	0	0	0	49	2	1	1	0	0.0	373.0	52	0	0	0	55	1	1	1	0	0.0	799.0	91	0	0	1	71	2	1	1	0	0.0	3.0	1	0	0	0	3	1	1	1	0	0.0	980.0	83	0	1	0	107	11	5	2	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	1830.0	130	1	1	0	270	9	7	2	0	0.0	983.0	84	0	1	0	110	12	6	2	0	0.0	0	1	1	0	0
600	D2856AFB-4449-43AF-8896-43E59C30F06C	02C7E700-3AB9-435E-8ED3-D397DBABD6D4	20180503	DSP 代投	applift_int	CPI	26658	ios	KW	GCC2	Al Ahmadi	188.71.201.16	0	0	11.2.6	1	596.1709656715456	32	0	2	0	60	13	7	2	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	3.4384350776672	2	0	0	0	2	1	1	1	0	0.0	1.9650139808655	3	0	0	0	5	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	1.781886100769	3	0	0	0	10	0	0	0	0	0.0	21.058989286422793	12	0	0	0	17	0	0	0	0	0.0	599.6094007492128	34	0	2	0	62	14	7	2	0	0.0	22.840875387191794	15	0	0	0	27	0	0	0	0	0.0	0	1	0	0	0
600	D5CB969E-C7FE-4D30-A17B-61D6113B248A	02F70775-246C-4FEC-912E-41A66C223C8E	20180420	DSP 代投	moblin_int	CPI	moblin_iOS_SA_1361_3422432	ios	SA	GCC1	Ras Tanura	37.121.221.81	0	0	11.2.6	1	862.1345934867936	56	0	0	0	438	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	862.1345934867936	56	0	0	0	438	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	1	0	0	0
600	B1ECCE76-F8B5-4481-A882-58447267711A	02F958CB-4D71-4878-8887-1F70294DAC8D	20180507	organic	Organic	None	0	ios	AE	GCC2	Al Khaldeia	5.107.102.214	0	0	11.3	1	1148.9984133243536	81	0	5	0	159	29	12	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	1148.9984133243536	81	0	5	0	159	29	12	1	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	0	0
600	82c9b7b5-7f17-43c5-b1d4-294f3451ece7	02e18b02-65a3-4100-837f-d72d63f3df8c	20180429	organic	Organic	None	0	android	SA	GCC1	At-Ta If	95.187.48.138	samsung	SM-N920C	7.0	0	3666.0	404	0	5	0	615	251	134	7	0	0.0	1810.0	225	0	1	0	338	112	60	6	0	0.0	567.0	49	0	0	0	90	35	16	3	0	0.0	2264.0	133	0	0	0	227	73	37	7	0	0.0	848.0	104	0	0	0	190	49	26	3	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	319.0	32	0	0	0	70	12	10	2	0	0.0	6043.0	678	0	6	0	1043	398	208	10	0	0.0	1167.0	136	0	0	0	260	61	36	4	0	0.0	0	1	0	0	0
