site_id,device_id,cookie_id,data_installed,channel,source,medium,campaign,platform,country,area,city,ip,device_brand,device_model,os_version,is_his_install,active_in_8_14_label,active_in_8_14_probability,active_in_84_90_label,active_in_84_90_probability,activity_half_reduced_8_14_label,activity_half_reduced_8_14_probability
600,3ec01977-456f-47b2-9b14-1f4b436fa254,002b48c7-c941-49cb-8a46-cf56d60e770e,20180605,Google 手动,googleadwords_int,CPI,1384865213_app_gcc_android_ramadan1_uac_0504,android,OM,GCC1,Bawshar,141.105.174.176,HUAWEI,LDN-L21,8.0.0,0,0,0.10338878580679667,0,0.009789228451374527,1,0.8966112141932032
600,c4e7ee56-272d-402d-a450-f74149f0b27f,0052d94f-eefc-41cc-a933-a7e98b596d22,20180428,Google 手动,googleadwords_int,CPI,1341628724_app_gcc_android_male_uac2_0404,android,SA,GCC1,Riyadh,93.168.35.149,samsung,SM-G925F,7.0,0,1,0.13156296941594775,0,0.0,0,0.8684370305840521
600,8ef74cb2-bff5-4b9b-be1d-b6bcf52559bc,007fc00f-4844-4d77-9525-d384b7603e29,20180508,Facebook 智能,Facebook Ads,CPI,appauto_2526_audience_network_JO_male_android_Android_Smartphone_age18-65_interest_landingpage_28_Carousel_20180421_110202_plan-66_detail-387_cpi_new_image,android,JO,GCC1,Tela' Al Ali,46.32.123.79,samsung,SM-N900,5.0,0,0,0.18590762419236861,0,0.022806325423566275,1,0.8140923758076312
600,69f510c8-d58a-4f1e-9340-7b870f6fafbf,00e3cb43-a406-4aaa-a214-bd3530de4f49,20180420,Google 手动,googleadwords_int,CPI,1351335311_app_gcc_android_anniversary_uac_0413,android,OM,GCC1,Al Amarat,82.178.53.130,samsung,SM-G920F,7.0,0,0,0.1694949609929448,0,0.0007486535142279315,1,0.8305050390070554
600,d4c1599c-ba86-4105-92d5-e88a3fd55373,00e81501-e892-4282-bc4e-b1288aba7b42,20180508,Google 手动,googleadwords_int,CPI,1345222061_app_gcc_android_display_ar_uac_0408,android,SA,GCC1,Riyadh,95.218.135.225,HUAWEI,BLA-L29,8.0.0,0,1,0.0665146637979137,0,0.0027324939674044095,0,0.9334853362020858
600,3b9b9347-3282-4fb4-ab1c-cb1f19d06c92,00f2d81a-2b68-4955-b286-a9cc5390151d,20180511,Media Buy 代投,FBMagic,CPI,YM_ZT_android_SA_Image_Bedding,android,SA,GCC1,Yanbu,51.36.91.187,samsung,SM-J510F,7.1.1,0,0,0.04844516815372079,0,0.0002332660004944247,1,0.9515548318462789
600,212171C3-9D74-4071-BFC3-986C8899A9CC,01299F28-7409-4E01-BAC1-2C4A258EA068,20180405,Google 手动,googleadwords_int,CPI,1037189670_app_gcc_ios_display_female_uac_0112,ios,SA,GCC1,Mecca,95.186.76.227,0,0,11.2.5,1,0,0.7220730077451911,0,0.09408719617603706,1,0.277926992254809
600,02D55DEF-C0B2-4785-976F-7B595C8E0C79,01AC7326-FD61-4CB8-89DF-D48B00FED47B,20180508,snapchat,snapchat_int,CPI,app_snap_sa_ios_female_wh_areej_display_cpi_0508_10s,ios,SA,GCC1,Sabya,51.39.73.193,0,0,11.3,1,1,0.6773664091530384,0,0.055182166485977915,0,0.32263359084696175
600,caf6e0c5-71f5-443e-862d-5fe799d90378,01fa0e55-4ca0-498d-8968-d174c9f4e9f4,20180416,Google 手动,googleadwords_int,CPI,1345222061_app_gcc_android_display_ar_uac_0408,android,OM,GCC1,Sur,37.40.7.196,samsung,SM-A520F,6.0.1,0,1,0.5162275710822545,0,0.010018939393939394,0,0.4837724289177455
600,063cba55-b376-4482-b4d9-4bf3ed85fdca,01ffba13-3fff-461a-a443-204cd3e782b1,20180410,Google 手动,googleadwords_int,CPI,1341628724_app_gcc_android_male_uac2_0404,android,SA,GCC1,Abqaiq,37.42.155.95,TCL,5085Q,6.0,0,0,0.16210456820926983,0,0.0,1,0.8378954317907299
600,8bb5b8e0-39df-4532-9b7a-81773f094e04,021845e8-95f0-4216-b9a2-0fa2bb3e940e,20180517,Google 手动,googleadwords_int,CPI,1050978842_app_gcc_android_sale_ar_uac_0201,android,QA,GCC2,Al Doha Al Jadeeda,37.186.35.61,Xiaomi,Redmi 5A,7.1.2,0,0,0.16520592207524212,0,0.0007486535142279315,1,0.834794077924758
600,D5CB969E-C7FE-4D30-A17B-61D6113B248A,02F70775-246C-4FEC-912E-41A66C223C8E,20180420,DSP 代投,moblin_int,CPI,moblin_iOS_SA_1361_3422432,ios,SA,GCC1,Ras Tanura,37.121.221.81,0,0,11.2.6,1,1,0.17849969904287616,0,0.0005197836641348658,0,0.8215003009571238
600,82c9b7b5-7f17-43c5-b1d4-294f3451ece7,02e18b02-65a3-4100-837f-d72d63f3df8c,20180429,organic,Organic,None,0,android,SA,GCC1,At-Ta If,95.187.48.138,samsung,SM-N920C,7.0,0,1,0.9688678029944091,0,0.37810804263916786,0,0.03113219700559083
600,1a2989c9-45a0-4a01-9450-d2d82c4836d6,03210980-3a6b-4d21-91b9-c1659e4e5037,20180426,Google 手动,googleadwords_int,CPI,1341628724_app_gcc_android_male_uac2_0404,android,SA,GCC1,Jiddah,151.255.84.140,samsung,GT-I9060I,4.4.4,0,0,0.36139356034953884,0,0.0003971341099754872,1,0.6386064396504613
600,4f881f69-9ea0-4b46-8475-1620c694123d,03577bb4-cd0e-4076-85a5-f6eb3b041cb5,20180410,Media Buy 代投,Facebook Ads,CPI,unitymob_jollymb_gcc_android_male_180313,android,KW,GCC2,Kuwait,37.231.36.151,samsung,SM-G610F,7.0,0,0,0.46433063059150653,0,0.0,1,0.5356693694084934
600,1F3898C3-7025-4FE8-81D0-EF96307E3F52,035FBAB5-654C-4C08-94FE-ADE9B00D8E4D,20180511,DSP 代投,instal.com_int,CPI,2072_romeo-aid-WhIAh3YN,ios,SA,GCC1,Sabya,51.39.212.232,0,0,11.2.2,1,1,0.6859535275920687,0,0.010749874822556307,0,0.3140464724079314
600,19c26995-ad37-45c6-8085-b220c070337f,03a2847d-37ac-4459-beab-3fede050b929,20180516,organic,Organic,None,0,android,SA,GCC1,Saihat,93.169.156.40,samsung,SM-G935F,7.0,0,0,0.508613236791544,0,0.01995850622406639,1,0.491386763208456
600,d2ef79ed-3fd9-483c-931f-6837431cd045,03fd4865-1def-4de7-b80e-281fda82e299,20180603,Google 手动,googleadwords_int,CPI,1384865213_app_gcc_android_ramadan1_uac_0504,android,QA,GCC2,Al Wakrah,78.100.239.9,xiaomi,Mi A1,8.0.0,0,0,0.13938301501639364,0,0.0007486535142279315,1,0.8606169849836063
600,80e3f091-945e-410b-a31a-7937424a50bb,04319a9e-9aff-4d51-b031-5941e1238551,20180511,Google 手动,googleadwords_int,CPI,1050978842_app_gcc_android_sale_ar_uac_0201,android,QA,GCC2,Al Ghanim,176.203.46.195,samsung,SM-G610F,7.0,0,0,0.05688678056392368,0,0.0006484352400355177,1,0.943113219436076
600,218d4492-0065-44e3-9bb6-99b4a2113ac7,04421d9c-ecb1-4deb-9508-13a63f179c18,20180425,snapchat,snapchat_int,CPI,app_snap_sa_android_female_display_cpi_0313,android,SA,GCC1,Jiddah,188.54.145.18,HUAWEI,HUAWEI CUN-L21,5.1,0,0,0.42716750559841776,0,0.059158613017028835,1,0.5728324944015822
600,7aa583eb-2992-4b6b-992f-fac50a22972c,045bb606-d9dc-427b-ba28-b3282d3f7994,20180527,Media Buy 代投,Facebook Ads,CPI,Mobvista_jollymb_gcc_om_and_female_focus0522_cb5178,android,OM,GCC1,Muttrah,5.37.176.8,samsung,SM-J106H,6.0.1,0,0,0.1376688092584918,0,0.00851828494953404,1,0.8623311907415079
600,787685f9-d016-4fe5-89da-6cf5947e66d3,04fa8f29-9710-4075-9f1a-409aedc4efc7,20180512,Media Buy 代投,Facebook Ads,CPI,unitymob_jollymb_gcc_android_male_180313,android,AE,GCC2,Qusaydat,92.98.133.73,samsung,GT-I9060I,4.4.4,0,0,0.2502810314001021,0,0.00021501782531194294,1,0.7497189685998975
600,7A34234C-F623-47BD-9ADD-D7D65A6FCBC9,058BF616-AEF2-4994-8703-320B86922F24,20180528,snapchat,snapchat_int,CPI,Branding Ads_Promoted Story_Ramadan_Areej Gallery_20180524_SA_IOS,ios,SA,GCC1,Jiddah,51.253.225.37,0,0,11.3.1,1,0,0.3482363366898465,0,0.0450267587683199,1,0.6517636633101536
600,bb05c316-9454-4baf-98e7-07a4c9a6eeb4,05cbd855-49bb-4e52-b15d-9315d8ce5675,20180601,Google 手动,googleadwords_int,CPI,1384865213_app_gcc_android_ramadan1_uac_0504,android,QA,GCC2,Ar-Rayyan,89.211.246.217,samsung,SM-G610F,7.0,0,0,0.29457818081014114,0,0.01,1,0.7054218191898588
600,bc27b63f-3ab0-4412-828e-0cac1e9cdae7,0628a1a6-153e-461b-8c11-ef4bf1cd4cd6,20180507,Media Buy 代投,FBMagic,CPI,YM_YO_android_SA_2_3C_0425,android,SA,GCC1,Ad Dammam,51.223.118.54,HUAWEI,ANE-LX1,8.0.0,0,1,0.911446323789424,0,0.24649951247466306,0,0.0885536762105761
600,4E1AA966-E2B5-42E6-A88F-6747F0FB9D33,066B2B33-EB4E-44D4-9752-7C5841792082,20180608,organic,Organic,None,0,ios,JO,GCC1,Irbid,188.247.75.120,0,0,11.3.1,1,0,0.29882708190333196,0,0.020238095238095236,1,0.7011729180966683
600,33C92BC2-6417-48CE-B4BB-BBE114F52657,071BFC76-0F63-4A93-87EE-CBBC05BC653F,20180406,DSP 代投,creativeclicks_int,CPI,800937_265120,ios,SA,GCC1,Jiddah,95.187.183.160,0,0,11.0,0,0,0.07160773460748221,0,0.0016827975589923357,1,0.9283922653925175
600,3d1a7baa-c048-4723-b005-09427b61c4d6,076bbd3b-89aa-4f4b-9e41-e03372484fac,20180417,DSP 代投,applovin_int,CPI,JollyChic_Android_CPI_0308_jo_d1e0cb4477c204997b20d017662f12a9,android,JO,GCC1,Bait Yafa,37.123.91.72,HUAWEI,HUAWEI LUA-U22,5.1,0,0,0.1617859486996875,0,0.017177926945503904,1,0.8382140513003123
600,f7dbf948-fc16-4ac5-b08e-78a0c22b1361,078a18ee-4eec-45e6-a1a7-19ee86ccc250,20180608,DSP 代投,appia_int,CPI,5600_5600,android,SA,GCC1,Saihat,2.88.180.87,samsung,SM-J105B,5.1.1,0,0,0.09256849721832089,0,0.0005219253636761027,1,0.9074315027816793
600,431c3f38-ea06-4251-bebc-cfc430ebd5c3,0792c57c-7807-4312-af18-27feadfb66ec,20180411,Facebook 智能,Facebook Ads,CPI,appauto_2526_audience_network_SA_male_android_Android_Smartphone_age18-65_interest_landingpage_1001_Single-Image_20180315_110232_plan-127_detail-678_new_image,android,SA,GCC1,Mecca,151.255.32.193,HUAWEI,FIG-LA1,8.0.0,0,0,0.3664567747834622,0,0.0002651085085419876,1,0.6335432252165378
600,80bc7bc8-5fd9-4cb4-aa66-56b5780dc4e3,07c194ef-d4ab-4bdf-8c38-f7be38233948,20180414,Google 手动,googleadwords_int,CPI,1077612416_app_sqku_android_womenday_ar_uac_0306,android,SA,GCC1,Jazan,78.93.123.31,samsung,SM-N935F,7.0,0,0,0.7961163307555061,0,0.2027181042833361,1,0.20388366924449364
600,3bffef58-72d4-4a57-80ed-cdc855cdf5d4,07d5c5eb-a10d-43e9-b8e5-33dcefd5d065,20180529,Media Buy 代投,Facebook Ads,CPI,CM_jollymb_android_jo_male_1.2_180517,android,JO,GCC1,Um Romanah,46.32.126.99,samsung,SM-J250F,7.1.1,0,0,0.14908480982871222,0,0.0003650590250555291,1,0.8509151901712875
600,744fd6b7-04c3-4b28-b192-b9bdf87aeb7e,07da9c5e-fd0b-4e4c-8878-e9c15d3aa8d4,20180413,Google 手动,googleadwords_int,CPI,1341628724_app_gcc_android_male_uac2_0404,android,OM,GCC1,Al Seeb,96.9.148.54,samsung,SM-J320F,5.1.1,0,0,0.32436757472094174,0,0.0006729442481547146,1,0.6756324252790583
600,a6ff462d-331b-4198-a318-1a718f38dd5c,080dc244-dce9-4dbc-b223-e43fb072b467,20180509,snapchat,snapchat_int,CPI,Branding Ads_ANDROID_JO_Female_3D_20180404,android,JO,GCC1,Al Rawabi,212.34.19.164,htc,HTC Desire 728G dual sim,5.1,0,1,0.7880294077321238,0,0.017497978572872448,0,0.21197059226787618
600,b0652fcb-7fc1-434a-be26-99112c8fb58b,08232832-0445-4bfa-b73f-bd7bc8bac6c6,20180608,Media Buy 代投,Facebook Ads,CPI,FBMagic_Yeahmobi_jollymb_gcc_android_F+M-1125-Sara,android,SA,GCC1,Tabuk,51.253.246.80,HUAWEI,CAM-L21,6.0,0,0,0.6915610202422613,0,0.033215318906969764,1,0.30843897975773876
600,51754921-5aa8-4757-a649-a75b9e646af9,08449cbd-8f16-49d1-a985-56489b88d39c,20180609,snapchat,snapchat_int,CPI,app_promoted story_ramadan_areej gallery_20180606_sa_android,android,SA,GCC1,Jiddah,95.185.142.11,samsung,SM-N950F,8.0.0,0,1,0.754007450741108,0,0.01,0,0.24599254925889202
600,e8336807-837c-4824-a8b7-8f732106d184,084fe6f7-4932-4fdf-bc20-c4d0fa38b443,20180603,Google 手动,googleadwords_int,CPI,1384865213_app_gcc_android_ramadan1_uac_0504,android,AE,GCC2,Madinat Ad Dubbat,176.205.20.222,lmkj,GALAXY S8,6.1,0,0,0.13158875615327134,0,3.718756912187569e-05,1,0.8684112438467284
600,66bf48a1-8703-4f9a-9fb2-ec469593e60e,0863bb53-e8c2-4ca5-99f5-9cf9c09ee7e3,20180520,DSP 代投,applovin_int,CPI,JollyChic_Android_CPI_0423_jo_000441dabcc6ce0054c84185fa9fc11e,android,JO,GCC1,Tela' Al Ali,212.34.12.170,HUAWEI,HUAWEI TIT-U02,5.1,0,0,0.08607965774630888,0,0.000888096515775038,1,0.9139203422536908
600,2312a407-870e-42fe-b68e-11b6cdff9113,08bb6dd2-b9ab-472e-9d64-d6aa181141f4,20180522,organic,Organic,None,0,android,SA,GCC1,Riyadh,93.168.193.52,samsung,SM-G570F,7.0,0,0,0.4635476236019034,0,0.08224814968354809,1,0.5364523763980967
600,e72ae545-0d68-4733-a47e-617ec1086015,09028747-5676-42c7-88fb-3536e3db1bf6,20180425,DSP 代投,performancerevenues_int,CPI,22891_10291,android,SA,GCC1,Bisha,51.39.218.199,samsung,SM-N920C,7.0,0,0,0.19059757621101198,0,1.893939393939394e-05,1,0.8094024237889879
600,94b4e2b1-9fc3-49b4-a6cf-c77842a3c924,093545db-31d9-4900-84eb-d29e5774a8ac,20180528,Google 手动,googleadwords_int,CPI,1341628724_app_gcc_android_male_uac2_0404,android,SA,GCC1,Jiddah,51.39.117.51,Sony,E6633,7.1.1,0,0,0.05572277719077604,0,0.0004597559947524988,1,0.9442772228092234
600,62800456-e11d-472d-bd7c-3d2966455cfb,095e10e1-f1d6-4569-9211-08deb85b9bac,20180527,DSP 代投,applovin_int,CPI,JollyChic_Android_CPI_0423_jo_000441dabcc6ce0054c84185fa9fc11e,android,JO,GCC1,Al Rawabi,188.247.78.199,samsung,SM-G531H,5.1.1,0,0,0.0939359241499148,0,0.0005686520713305936,1,0.9060640758500851
600,4BBCD723-C7FC-40BE-868E-4DE710DF955E,0D877158-CBE3-4A12-B843-FD346865B05B,20180514,再营销,criteo_int,CPI,engage_s2s_productview_sa_ios,ios,SA,GCC1,Riyadh,78.95.233.151,0,0,11.3.1,1,1,0.6352710820782188,0,0.002916666666666667,0,0.3647289179217813
600,E8E7F606-8556-4F57-89B2-F068B4ACC337,0EEEA89B-9494-49C3-A1E5-28AF706191DA,20180502,Twitter包屏,Twitter,CPI,Jollychic_SA_Trend_VideoCard_20180416 - Saudi Arabia,ios,SA,GCC1,Riyadh,151.254.82.208,0,0,10.2,1,1,0.6809033935191544,0,0.882968595756653,0,0.3190966064808455
600,c1eefd31-cd1b-4c90-a931-81e90a49faa8,0a5ed440-a274-4ee4-a750-458c8ccc2d1d,20180504,Media Buy 代投,Facebook Ads,CPI,unitymob_jollymb_gcc_android_male_180423_A,android,QA,GCC2,Ar-Rayyan,78.101.212.200,Lenovo,Lenovo P1ma40,5.1,0,0,0.08615892010895296,0,0.0003279629701913944,1,0.9138410798910469
600,b2d91630-31c9-4ba0-90c3-04492fec34e4,0aa6c446-1263-45d0-ad7c-9dde4dbffbb5,20180427,Google 手动,googleadwords_int,CPI,1344109406_app_sqkub_android_mf_en_uac_0406,android,AE,GCC2,Khalba,92.98.84.151,samsung,SM-G850F,5.0.2,0,0,0.13649043219999094,0,0.0007486535142279315,1,0.863509567800009
600,d0da5e50-19d9-4ef9-b73b-d585e310fd0e,0aa9289f-4628-4a04-b596-534abf4f885d,20180601,Google 手动,googleadwords_int,CPI,1384865213_app_gcc_android_ramadan1_uac_0504,android,SA,GCC1,Mecca,51.252.173.29,samsung,GT-I9060I,4.4.4,0,0,0.20384980764028293,0,0.009687842457257224,1,0.7961501923597167
600,850f70e3-0d40-44f2-aaf3-2df95c54a883,0b1748d2-4594-455d-b894-f1170fb53aaf,20180522,snapchat,snapchat_int,CPI,Branding Ads_SA_Habib_Ramadan_Android_20180517,android,SA,GCC1,Jiddah,51.252.130.29,samsung,SM-N9005,5.0,0,0,0.10874696945115452,0,0.0027099491743527737,1,0.8912530305488453
600,63a77f2f-5988-43ef-955f-6718da3eaf51,0bfdf870-fb59-4748-b34a-e9f84f9c5f6c,20180401,Facebook 智能,Facebook Ads,CPI,appauto_8818_audience_network_LB_male_android_Android_Smartphone_age18-65_interest_landingpage_28_Single-Image_20180322_110316_plan-151_detail-704_cpi_new_image,android,LB,GCC1,B Abda,91.232.101.67,samsung,SM-G570F,6.0.1,0,0,0.1944706741281039,0,0.00079109209247155,1,0.8055293258718959
600,49b84418-4802-4c07-b51a-10aa545c5842,0c089ab6-224b-4c01-a27e-7d5dbec95fa9,20180515,snapchat,snapchat_int,CPI,app_snap_sa_android_zj3c_display_cpi_0419_5s,android,SA,GCC1,Mecca,151.255.15.37,HONOR,BLN-L21,7.0,0,1,0.6261002779461782,0,0.01836724955955725,0,0.3738997220538219
600,81629c13-9d5e-4fe8-90f4-f321bd9bc0f4,0c1c724f-ab58-47e0-bef1-1b68b8337568,20180609,Media Buy 代投,Facebook Ads,CPI,FBMagic_Yeahmobi_jollymb_gcc_android_m_Reina_0525,android,SA,GCC1,Al Hufuf,93.168.170.186,HUAWEI,MYA-L22,6.0,0,0,0.38400521458697523,0,0.0001318845388188454,1,0.6159947854130249
600,0c2b43a2-f5e0-4cb3-99ae-5182ad0ecfc8,0d209c2f-bae7-4bfe-874b-98c80efdd60f,20180511,organic,Organic,None,0,android,SA,GCC1,Mecca,129.208.226.101,HUAWEI,HUAWEI TIT-AL00,5.1,0,1,0.7785254347037137,0,0.01,0,0.2214745652962862
600,8a1d0072-ec40-405d-af6d-2653c32b8feb,0d398130-66db-4763-8ff6-87f70d215190,20180529,Google 手动,googleadwords_int,CPI,1372956949_app_gcc_android_ramadan1_uac15_0428,android,SA,GCC1,Abha,51.36.213.116,HUAWEI,BAC-L21,7.0,0,0,0.14075657138783212,0,0.0,1,0.8592434286121674
600,b2920c1a-851f-4824-9567-26ee59468c76,0d41baf1-bcd3-4db5-93a5-0be2c444aa02,20180409,organic,Organic,None,0,android,BH,GCC1,Al Fatih,84.255.162.131,HUAWEI,HUAWEI Y520-U03,4.4.2,0,0,0.10885973317777864,0,0.0005132475612904217,1,0.8911402668222215
600,604dba95-e766-4691-b508-9d51204a039f,0d7a9b6b-e640-4855-9e39-219890f6d43d,20180502,Google 手动,googleadwords_int,CPI,1351335311_app_gcc_android_anniversary_uac_0413,android,OM,GCC1,Bawshar,94.185.27.19,samsung,SM-G570F,7.0,0,0,0.11525154993578804,0,0.00236770113327555,1,0.8847484500642121
600,1b60d524-6c94-45a4-b20c-e855c7aa1238,0da7ec80-25d9-43e2-aa15-65447f31b05a,20180515,Media Buy 代投,FBMagic,CPI,YM_YO_android_SA_2_3C_0425,android,SA,GCC1,Jiddah,188.55.132.182,samsung,GT-I9301I,4.4.2,0,0,0.8269587493431423,0,0.06033120592532717,1,0.1730412506568576
600,3439b6cc-2a18-4af7-a229-1d2fa2acfbd3,0defe061-5d79-4c66-8ff4-a4d69dc50e59,20180527,organic,Organic,None,0,android,SA,GCC1,Khamis Mushait,62.120.19.147,samsung,SM-A510F,7.0,0,0,0.40291594552619125,0,0.005135198135198135,1,0.597084054473809
600,2479f6b4-7e79-4a7f-8edb-4d704befa3a4,0e916940-0e7f-479d-9012-f05f799f4e88,20180522,Google 手动,googleadwords_int,CPI,1384865213_app_gcc_android_ramadan1_uac_0504,android,SA,GCC1,Mecca,95.185.194.127,HUAWEI,RNE-L21,7.0,0,1,0.09423515408789544,0,0.000888096515775038,0,0.9057648459121042
600,4f3a2547-93e5-4ffb-b050-7e3ffb7a2d07,0eb61b8e-831f-4e80-85ee-0f2e7fd19d41,20180508,Google 手动,googleadwords_int,CPI,1359881444_app_gcc_android_uicy_uac_0419,android,SA,GCC1,Buraydah,95.184.19.238,samsung,SM-G610F,6.0.1,0,0,0.327718261978577,0,0.013044195487822938,1,0.6722817380214231
600,84df3a23-f8e5-4f20-b1dd-dd0d7eb136b0,0f2a60f6-a435-4aa1-b7ad-51f2c62d8ef2,20180602,Facebook 智能,Facebook Ads,CPI,appauto_2526_audience_network_LB_male_android_Android_Smartphone_age18-65_interest_landingpage_28_Carousel_20180421_110411_plan-150_detail-703_cpi_new_image,android,LB,GCC1,Beirut,91.232.101.32,samsung,SM-J700H,6.0.1,0,0,0.38040495875597125,0,0.019232470907909506,1,0.6195950412440288
600,4493944a-78a5-412e-bda9-47645060437e,0f4ac0bf-9533-4c7e-b493-6f4aaf7d851d,20180405,organic,Organic,None,0,android,AE,GCC2,Al Raha Beach,86.97.29.68,samsung,SM-G935F,7.0,0,0,0.32367525057023205,0,0.002901244695611663,1,0.6763247494297678
600,5415ecb4-758b-4a29-8513-6d584026c755,0f9c6759-6b49-4320-9d32-41d305b6323e,20180516,再营销,snapchat_int,CPI,engage_20180514_alluser_areej5_sa – Campaign,android,SA,GCC1,Mecca,51.36.89.1,samsung,SM-A710F,7.0,0,1,0.5365302223788383,0,0.062455575671750294,0,0.4634697776211616
600,e4b67989-11fc-4ae1-9878-42fbb5bcd4ca,0fcc2b4d-1761-4e3f-bc8b-a8f46d27774b,20180408,organic,Organic,None,0,android,BH,GCC1,Ras Ruman,178.132.45.177,samsung,SM-N910C,5.0.1,0,0,0.11023228219738648,0,0.0005132475612904217,1,0.8897677178026135
600,7db85502-20df-4c77-9363-11a986e300b5,0fe9d89a-d44f-4c23-81f0-f4b32e2c2ad3,20180507,Media Buy 代投,Facebook Ads,CPI,wezonet_jollymb_gcc_android_male-watch3_0419,android,QA,GCC2,Abdul Aziz,178.153.73.145,HONOR,BLN-L21,7.0,0,0,0.7449077298821433,0,0.018445987654320987,1,0.2550922701178566
600,941da479-fb64-402c-9f45-6f682b0642c5,1016d909-95a4-46dd-bfd0-ca0d50e2e2d4,20180529,snapchat,snapchat_int,CPI,Branding Ads_Promoted Story_20180524_Android_SA_001,android,SA,GCC1,At-Ta If,5.41.146.251,samsung,SM-N900,5.0,0,1,0.6035074450730857,0,0.04627501946635066,0,0.39649255492691426
600,7C2C200F-99FB-4ED5-9AD2-5388FC50F0E1,10497F92-5635-407F-8ADF-BDE5656633D8,20180517,再营销,snapchat_int,CPI,engage_20180514_alluser_rimas5_sa – Campaign,ios,SA,GCC1,Jiddah,151.255.72.241,0,0,11.2,1,1,0.9427905551748281,0,0.05,0,0.05720944482517182
600,372e2938-506b-4829-a07b-9b108a7cdde8,107165d0-905c-4439-b261-3751f22194d9,20180425,organic,Organic,None,0,android,SA,GCC1,Riyadh,95.184.72.102,samsung,SM-N950F,7.1.1,0,0,0.47621844579880035,0,0.08662127859921939,1,0.5237815542011998
600,c29f882b-7721-4479-aba5-58cc26c0a73f,1086763c-f989-4344-ac35-61dbb80e234e,20180404,DSP 代投,volo_int,CPI,5maeqRRHvXzxpG3WHcgzCdZ2~~*~~*vx6.prk8.CouQXLti.rfzazK*~~v2,android,SA,GCC1,Sabya,51.36.170.70,InnJoo,Fire2 Air LTE,5.1,0,1,0.6665198763338662,0,0.4208231328212018,0,0.3334801236661336
600,cda346ad-e39b-4ecf-bd01-0edc7717cae3,10cdea97-a228-40a6-8c32-09d66b2604c6,20180601,Google 手动,googleadwords_int,CPI,1384865213_app_gcc_android_ramadan1_uac_0504,android,SA,GCC1,Jiddah,31.167.194.58,samsung,SM-G928C,7.0,0,0,0.09823450488557098,0,0.0,1,0.9017654951144288
600,204a6e08-38c8-4762-91ad-b954caeef45f,1111c0ca-5f22-4f63-bcb1-6cb2df370d32,20180526,organic,Organic,None,0,android,SA,GCC1,Jiddah,188.50.5.87,HUAWEI,HUAWEI TIT-AL00,5.1,0,0,0.1423776061459702,0,0.005103650803192576,1,0.8576223938540294
600,a3093ed6-8db4-46cd-8339-3ec12c56a152,1122ed13-79c0-4341-9dfe-e88eda34493d,20180605,Media Buy 代投,Facebook Ads,CPI,Windyvale_jollymb_gcc_android_kids_female_2018-04-27,android,AE,GCC2,Al Ain,2.51.173.74,HUAWEI,WAS-LX1A,7.0,0,0,0.16134356712677103,0,0.007139206657760054,1,0.8386564328732288
600,b14404ed-01bb-478e-b3e7-2c5707e2345b,11354cad-f15e-4bec-905f-164f6ed23b66,20180408,DSP 代投,appnext_int,CPI,337710_29130,android,SA,GCC1,Jiddah,5.108.149.245,samsung,SM-G935F,7.0,0,1,0.8347401498272535,0,0.01,0,0.16525985017274664
600,48824885-5290-4c4a-b375-3945ebbb1cb5,11c0dd83-c4be-469a-8068-90af51603014,20180523,Google 手动,googleadwords_int,CPI,1372956949_app_gcc_android_ramadan1_uac15_0428,android,SA,GCC1,Mecca,5.41.123.214,samsung,SM-A520F,7.0,0,1,0.6242190115375901,0,1.893939393939394e-05,0,0.37578098846241
600,b932cbfa-2f94-4fe7-91cf-33c3d1a717e5,120f151b-60b0-45f7-be91-8ab7be90104c,20180415,Google 手动,googleadwords_int,CPI,1341628724_app_gcc_android_male_uac2_0404,android,SA,GCC1,Jiddah,176.47.21.227,samsung,SM-G531H,5.1.1,0,1,0.7367246535169123,0,0.03,0,0.26327534648308776
600,3f547623-79e6-4992-9f4b-a055db6d0c75,121b8e9f-befb-4d7f-b5f9-4695ca1afe3c,20180610,other,Facebook Ads,CPI,AppCoachs_jollybm_gcc_qa_android_male_0522[DYR],android,QA,GCC2,Al Hilal East,176.203.81.227,samsung,SM-G570F,7.0,0,0,0.3152973475595157,0,0.0005148886304703785,1,0.6847026524404842
600,4f87216e-715d-4964-8c08-bfa1bbd9dbe9,1250010a-71a3-4f22-982f-693816771675,20180512,Facebook 智能,Facebook Ads,CPI,appauto_1162_audience_network_LB_female_android_Android_Smartphone_age18-65_interest_landingpage_28_Carousel_20180429_110302_plan-148_detail-701_cpi_new_image,android,LB,GCC1,B Abda,185.4.255.124,samsung,SM-G610F,6.0.1,0,1,0.8513287078795859,0,0.010529801324503311,0,0.14867129212041408
600,3a78b1b2-b91c-4e64-ba12-fa40e45b0c14,1268e2ce-71fc-4e14-9857-3aaafe3992b1,20180425,DSP 代投,startapp_int,CPI,573539475,android,SA,GCC1,Riyadh,51.39.25.97,lge,LG-M700,7.1.1,0,0,0.4461584342156452,0,0.1685039376984433,1,0.5538415657843548
600,698ecf5b-2639-4711-b9fb-d2bbafe66f81,1269bbb7-25ce-4099-abbd-a998a6ace09b,20180517,Media Buy 代投,Facebook Ads,CPI,FBMagic_Yeahmobi_jollymb_gcc_android_F+M-1122-Sara,android,KW,GCC2,Jalib Ash Shuyukh,37.231.53.70,samsung,SM-G610F,6.0.1,0,0,0.13938301501639364,0,0.0007486535142279315,1,0.8606169849836063
